2958,4045,86,37874
2927,4045,-1,37874
2936,4045,87,37874
2926,4045,-1,37874
2937,4045,89,37874
2951,4045,-1,37874
2952,4045,92,37874
2933,4045,-1,37874
2906,4045,93,37874
2893,4045,-1,37874
2872,4045,92,37874
2879,4045,-1,37874
2892,4045,90,37874
2832,4045,-1,37874
2781,4045,82,37874
2801,4045,-1,37874
2814,4045,81,37874
2801,4045,-1,37874
2822,4045,82,37874
2815,4045,-1,37874
2817,4045,83,37874
2829,4045,-1,37874
2826,4045,83,37874
2816,4045,-1,37874
2808,4045,83,37874
2815,4045,-1,37874
2810,4045,84,37874
2796,4045,-1,37874
2675,4045,101,37874
2001,4045,-1,37874
1990,4045,116,37874
1836,4045,-1,37874
1854,4045,102,37874
1837,4045,-1,37874
1803,4045,107,37874
1786,4045,-1,37874
1780,4045,121,37874
1768,4045,-1,37874
1754,4045,126,37874
1744,4045,-1,37874
1737,4045,128,37874
1728,4045,-1,37874
1721,4045,129,37874
1715,4045,-1,37874
1706,4045,128,37874
1701,4045,-1,37874
1695,4045,128,37874
1690,4045,-1,37874
1687,4045,129,37874
1683,4045,-1,37874
1680,4045,129,37874
1676,4045,-1,37874
1673,4045,130,37874
1670,4045,-1,37874
1667,4045,130,37874
1665,4045,-1,37874
1662,4045,131,37874
1659,4045,-1,37874
1656,4045,131,37874
1655,4045,-1,37874
1652,4045,131,37874
1650,4045,-1,37874
1647,4045,130,37874
1645,4045,-1,37874
1641,4045,130,37874
1641,4045,-1,37874
1638,4045,130,37874
1636,4045,-1,37874
1634,4045,129,37874
1634,4045,-1,37874
1631,4045,130,37874
1628,4045,-1,37874
1627,4045,130,37874
1627,4045,-1,37874
1625,4045,131,37874
1623,4045,-1,37874
1623,4045,129,37874
1622,4045,-1,37874
1621,4045,130,37874
1620,4045,-1,37874
1618,4045,130,37874
1618,4045,-1,37874
1616,4045,131,37874
1616,4045,-1,37874
1615,4045,130,37874
1614,4045,-1,37874
1613,4045,130,37874
1610,4045,-1,37874
1610,4045,130,37874
1609,4045,-1,37874
1608,4045,129,37874
1608,4045,-1,37874
1608,4045,129,37874
1606,4045,-1,37874
1606,4045,129,37874
1605,4045,-1,37874
1605,4045,130,37874
1605,4045,-1,37874
1605,4045,130,37874
1603,4045,-1,37874
1602,4045,130,37874
1603,4045,-1,37874
1602,4045,130,37874
1601,4045,-1,37874
1600,4045,130,37874
1601,4045,-1,37874
1599,4045,129,37874
1600,4045,-1,37874
1599,4045,130,37874
1598,4045,-1,37874
1597,4045,129,37874
1597,4045,-1,37874
1597,4045,129,37874
1597,4045,-1,37874
1595,4045,128,37874
1596,4045,-1,37874
1594,4045,129,37874
1595,4045,-1,37874
1593,4045,129,37874
1593,4045,-1,37874
1592,4045,130,37874
1593,4045,-1,37874
1592,4045,129,37874
1592,4045,-1,37874
1591,4045,130,37874
1593,4045,-1,37874
1592,4045,132,37874
1591,4045,-1,37874
1591,4045,128,37874
1591,4045,-1,37874
1588,4045,123,37874
1589,4045,-1,37874
1588,4045,113,37874
1587,4045,-1,37874
1586,4045,105,37874
1584,4045,-1,37874
1583,4045,105,37874
1502,4045,-1,37874
1553,4045,100,37874
1898,4045,-1,37874
2232,4045,99,37874
2469,4045,-1,37874
2509,4045,94,37874
2550,4045,-1,37874
2570,4045,87,37874
2611,4045,-1,37874
2661,4045,82,37874
2677,4045,-1,37874
2727,4045,81,37874
2770,4045,-1,37874
2750,4045,81,37874
2728,4045,-1,37874
2746,4045,81,37874
2717,4045,-1,37874
2745,4045,81,37874
2762,4045,-1,37874
2740,4045,81,37874
2734,4045,-1,37874
2715,4045,82,37874
2722,4045,-1,37874
2736,4045,82,37874
2722,4045,-1,37874
2768,4045,82,37874
3145,4045,-1,37874
3133,4045,81,37874
3034,4045,-1,37874
2965,4045,81,37874
2729,4045,-1,37874
2673,4045,81,37874
2681,4045,-1,37874
2704,4045,80,37874
2693,4045,-1,37874
2679,4045,80,37874
2697,4045,-1,37874
2725,4045,79,37874
2755,4045,-1,37874
2841,4045,80,37874
2963,4045,-1,37874
2903,4045,78,37874
2750,4045,-1,37874
2692,4045,76,37874
2721,4045,-1,37874
2773,4045,76,37874
2809,4045,-1,37874
2816,4045,77,37874
2817,4045,-1,37874
2815,4045,80,37874
2860,4045,-1,37874
2880,4045,86,37874
2885,4045,-1,37874
2822,4045,86,37874
2772,4045,-1,37874
2688,4045,83,37874
2685,4045,-1,37874
2693,4045,83,37874
2776,4045,-1,37874
2852,4045,87,37874
2855,4045,-1,37874
2813,4045,84,37874
2756,4045,-1,37874
2693,4045,82,37874
2563,4045,-1,37874
2447,4045,83,37874
2375,4045,-1,37874
2373,4045,83,37874
2414,4045,-1,37874
2316,4045,83,37874
2519,4045,-1,37874
2469,4045,82,37874
2409,4045,-1,37874
2465,4045,81,37874
2449,4045,-1,37874
2493,4045,82,37874
2640,4045,-1,37874
2605,4045,84,37874
2584,4045,-1,37874
1488,4045,88,37874
1265,4045,-1,37874
1070,4045,86,37874
1006,4045,-1,37874
961,4045,84,37874
926,4045,-1,37874
940,4045,82,37874
1621,4045,-1,37874
2727,4045,94,37874
2786,4045,-1,37874
2817,4045,99,37874
2818,4045,-1,37874
2679,4045,83,37874
2655,4045,-1,37874
2673,4045,82,37874
2634,4045,-1,37874
2617,4045,82,37874
2610,4045,-1,37874
2610,4045,82,37874
2608,4045,-1,37874
2606,4045,81,37874
2620,4045,-1,37874
2629,4045,81,37874
2645,4045,-1,37874
2727,4045,85,37874
2670,4045,-1,37874
2832,4045,89,37874
2905,4045,-1,37874
2862,4045,87,37874
2927,4045,-1,37874
3046,4045,88,37874
3121,4045,-1,37874
3225,4045,89,37874
3007,4045,-1,37874
2974,4045,90,37874
2859,4045,-1,37874
2921,4045,90,37874
2926,4045,-1,37874
2905,4045,88,37874
2859,4045,-1,37874
2820,4045,87,37874
2809,4045,-1,37874
2801,4045,89,37874
2705,4045,-1,37874
2690,4045,89,37874
2662,4045,-1,37874
2576,4045,87,37874
2561,4045,-1,37874
2560,4045,82,37874
2546,4045,-1,37874
2534,4045,82,37874
2545,4045,-1,37874
2557,4045,83,37874
2574,4045,-1,37874
2668,4045,89,37874
1827,4045,-1,37874
1458,4045,87,37874
1220,4045,-1,37874
1100,4045,87,37874
1321,4045,-1,37874
2653,4045,91,37874
2659,4045,-1,37874
2591,4045,99,37874
2577,4045,-1,37874
2577,4045,98,37874
2577,4045,-1,37874
2576,4045,112,37874
2575,4045,-1,37874
2576,4045,127,37874
2576,4045,-1,37874
2574,4045,127,37874
2575,4045,-1,37874
2575,4045,127,37874
2574,4045,-1,37874
2576,4045,126,37874
2574,4045,-1,37874
2576,4045,127,37874
2575,4045,-1,37874
2575,4045,127,37874
2574,4045,-1,37874
2576,4045,126,37874
2575,4045,-1,37874
2575,4045,126,37874
2575,4045,-1,37874
2574,4045,126,37874
2575,4045,-1,37874
2574,4045,127,37874
2574,4045,-1,37874
2574,4045,124,37874
2575,4045,-1,37874
2574,4045,116,37874
2574,4045,-1,37874
2575,4045,116,37874
2574,4045,-1,37874
2572,4045,115,37874
2573,4045,-1,37874
2572,4045,115,37874
2573,4045,-1,37874
2572,4045,115,37874
2573,4045,-1,37874
2572,4045,116,37874
2573,4045,-1,37874
2571,4045,119,37874
2572,4045,-1,37874
2572,4045,131,37874
2570,4045,-1,37874
2572,4045,135,37874
2572,4045,-1,37874
2571,4045,136,37874
2573,4045,-1,37874
2571,4045,135,37874
2572,4045,-1,37874
2572,4045,135,37874
2572,4045,-1,37874
2571,4045,126,37874
2572,4045,-1,37874
2572,4045,106,37874
2571,4045,-1,37874
2572,4045,103,37874
2571,4045,-1,37874
2573,4045,108,37874
2573,4045,-1,37874
2573,4045,110,37874
2572,4045,-1,37874
2572,4045,109,37874
2573,4045,-1,37874
2573,4045,109,37874
2572,4045,-1,37874
2573,4045,109,37874
2573,4045,-1,37874
2572,4045,109,37874
2573,4045,-1,37874
2573,4045,109,37874
2572,4045,-1,37874
2572,4045,109,37874
2572,4045,-1,37874
2572,4045,109,37874
2572,4045,-1,37874
2572,4045,108,37874
2573,4045,-1,37874
2572,4045,108,37874
2572,4045,-1,37874
2572,4045,108,37874
2571,4045,-1,37874
2571,4045,107,37874
2572,4045,-1,37874
2572,4045,105,37874
2571,4045,-1,37874
2572,4045,104,37874
2572,4045,-1,37874
2572,4045,104,37874
2571,4045,-1,37874
2571,4045,104,37874
2571,4045,-1,37874
2572,4045,105,37874
2572,4045,-1,37874
2571,4045,105,37874
2571,4045,-1,37874
2572,4045,111,37874
2571,4045,-1,37874
2572,4045,117,37874
2570,4045,-1,37874
2572,4045,121,37874
2572,4045,-1,37874
2571,4045,124,37874
2570,4045,-1,37874
2569,4045,118,37874
2572,4045,-1,37874
2571,4045,115,37874
2572,4045,-1,37874
2570,4045,114,37874
2571,4045,-1,37874
2571,4045,114,37874
2571,4045,-1,37874
2570,4045,115,37874
2569,4045,-1,37874
2570,4045,122,37874
