343,7,-1,3788
346,7,6,3788
341,7,-1,3788
342,7,6,3788
345,7,-1,3788
343,7,6,3788
341,7,-1,3788
345,7,6,3788
344,7,-1,3788
341,7,6,3788
343,7,-1,3788
345,7,6,3788
341,7,-1,3788
342,7,6,3788
345,7,-1,3788
341,7,6,3788
342,7,-1,3788
346,7,6,3788
344,7,-1,3788
341,7,6,3788
345,7,-1,3788
344,7,6,3788
341,7,-1,3788
345,7,6,3788
344,7,-1,3788
341,7,6,3788
343,7,-1,3788
345,7,6,3788
341,7,-1,3788
343,7,6,3788
345,7,-1,3788
341,7,7,3788
342,7,-1,3788
346,7,6,3788
343,7,-1,3788
341,7,7,3788
345,7,-1,3788
344,7,7,3788
341,7,-1,3788
345,7,7,3788
344,7,-1,3788
341,7,7,3788
344,7,-1,3788
345,7,7,3788
341,7,-1,3788
343,7,7,3788
345,7,-1,3788
341,7,7,3788
343,7,-1,3788
346,7,7,3788
341,7,-1,3788
343,7,7,3788
346,7,-1,3788
341,7,7,3788
342,7,-1,3788
346,7,7,3788
343,7,-1,3788
341,7,7,3788
346,7,-1,3788
343,7,7,3788
341,7,-1,3788
346,7,7,3788
344,7,-1,3788
341,7,7,3788
345,7,-1,3788
344,7,7,3788
341,7,-1,3788
345,7,7,3788
344,7,-1,3788
341,7,7,3788
345,7,-1,3788
344,7,7,3788
341,7,-1,3788
345,7,7,3788
345,7,-1,3788
341,7,7,3788
344,7,-1,3788
345,7,7,3788
341,7,-1,3788
343,7,7,3788
346,7,-1,3788
341,7,7,3788
343,7,-1,3788
346,7,7,3788
341,7,-1,3788
343,7,7,3788
345,7,-1,3788
341,7,7,3788
343,7,-1,3788
345,7,7,3788
341,7,-1,3788
343,7,6,3788
346,7,-1,3788
341,7,6,3788
342,7,-1,3788
345,7,6,3788
341,7,-1,3788
342,7,6,3788
346,7,-1,3788
341,7,6,3788
342,7,-1,3788
346,7,6,3788
341,7,-1,3788
343,7,6,3788
346,7,-1,3788
341,7,6,3788
343,7,-1,3788
346,7,6,3788
342,7,-1,3788
341,7,6,3788
345,7,-1,3788
342,7,6,3788
341,7,-1,3788
346,7,6,3788
343,7,-1,3788
341,7,6,3788
345,7,-1,3788
343,7,6,3788
341,7,-1,3788
346,7,6,3788
344,7,-1,3788
341,7,6,3788
345,7,-1,3788
344,7,6,3788
341,7,-1,3788
346,7,6,3788
344,7,-1,3788
341,7,6,3788
345,7,-1,3788
344,7,6,3788
341,7,-1,3788
345,7,6,3788
344,7,-1,3788
341,7,6,3788
344,7,-1,3788
345,7,6,3788
341,7,-1,3788
344,7,6,3788
344,7,-1,3788
341,7,6,3788
343,7,-1,3788
345,7,6,3788
341,7,-1,3788
345,7,6,3788
344,7,-1,3788
341,7,6,3788
343,7,-1,3788
345,7,6,3788
341,7,-1,3788
343,7,6,3788
345,7,-1,3788
341,7,6,3788
342,7,-1,3788
346,7,6,3788
341,7,-1,3788
342,7,6,3788
345,7,-1,3788
341,7,6,3788
342,7,-1,3788
346,7,6,3788
341,7,-1,3788
342,7,6,3788
346,7,-1,3788
341,7,7,3788
343,7,-1,3788
346,7,7,3788
341,7,-1,3788
343,7,7,3788
346,7,-1,3788
341,7,7,3788
343,7,-1,3788
346,7,7,3788
342,7,-1,3788
343,7,7,3788
345,7,-1,3788
342,7,8,3788
342,7,-1,3788
346,7,8,3788
343,7,-1,3788
343,7,8,3788
343,7,-1,3788
342,7,8,3788
343,7,-1,3788
344,7,8,3788
342,7,-1,3788
342,7,8,3788
344,7,-1,3788
342,7,8,3788
342,7,-1,3788
344,7,8,3788
343,7,-1,3788
342,7,8,3788
343,7,-1,3788
343,7,8,3788
342,7,-1,3788
344,7,8,3788
343,7,-1,3788
342,7,8,3788
343,7,-1,3788
344,7,8,3788
342,7,-1,3788
342,7,8,3788
344,7,-1,3788
342,7,8,3788
342,7,-1,3788
344,7,8,3788
343,7,-1,3788
342,7,8,3788
344,7,-1,3788
344,7,8,3788
342,7,-1,3788
343,7,8,3788
344,7,-1,3788
342,7,8,3788
342,7,-1,3788
344,7,8,3788
343,7,-1,3788
342,7,8,3788
344,7,-1,3788
344,7,8,3788
342,7,-1,3788
344,7,8,3788
